,Gr Liv Area,Lot Area,Total Bsmt SF,Lot Frontage,Garage Area,House Age,Total Porch SF,Overall Cond,Overall Qual,Mas Vnr Area,Total Bathrooms,Mo Sold,Garage Yr Blt,Sale Condition,SalePrice,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,MS SubClass_20,MS SubClass_30,MS SubClass_40,MS SubClass_45,MS SubClass_50,MS SubClass_60,MS SubClass_70,MS SubClass_75,MS SubClass_80,MS SubClass_85,MS SubClass_90,MS SubClass_120,MS SubClass_150,MS SubClass_160,MS SubClass_180,MS SubClass_190
94,1478,4403,1470.0,69.22459016393442,484.0,1,144,5,7,432.0,3.5,6,99,5,222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1573,2117,756.0,69.22459016393442,440.0,10,32,5,6,216.0,2.5,6,90,4,177.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,1512,2980,756.0,69.22459016393442,440.0,10,32,5,6,1159.0,3.5,5,90,4,177.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,1416,2572,696.0,24.0,484.0,11,44,5,7,0.0,3.5,5,89,4,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
98,1080,2403,530.0,69.22459016393442,496.0,7,50,5,7,0.0,2.5,6,93,4,147.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99,1418,12853,1642.0,57.0,852.0,0,576,5,8,0.0,2.5,4,100,5,267.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1848,7379,975.0,68.0,592.0,10,464,5,8,0.0,3.5,4,90,4,254.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
101,788,4420,728.0,30.0,484.0,30,175,5,8,0.0,2.0,6,70,4,155.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102,1226,3880,1226.0,40.0,484.0,32,301,6,8,0.0,2.0,1,68,4,206.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103,1479,13517,725.0,69.22459016393442,475.0,5,44,8,6,289.0,2.5,3,66,4,130.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104,1492,8000,1492.0,80.0,596.0,8,414,5,7,0.0,3.0,4,92,4,230.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1829,10456,1829.0,69.22459016393442,535.0,43,76,6,6,120.0,3.0,5,57,4,218.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2495,10791,1280.0,80.0,660.0,17,256,5,6,0.0,3.5,3,83,4,243.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
107,1610,10603,1610.0,69.22459016393442,480.0,9,236,7,6,28.0,3.0,2,67,4,205.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1891,18837,1224.0,69.22459016393442,678.0,32,69,5,6,0.0,3.5,4,68,4,212.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109,1714,10421,980.0,80.0,496.0,22,450,5,7,42.0,2.5,3,78,4,196.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110,1381,9360,1161.0,78.0,676.0,4,0,7,6,0.0,2.5,3,62,4,197.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1645,9600,715.0,80.0,441.0,39,78,6,6,0.0,2.0,6,61,4,171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
112,1232,9600,1232.0,80.0,490.0,44,224,5,5,172.0,2.5,4,56,4,142.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1328,9790,1328.0,69.22459016393442,528.0,47,26,5,6,451.0,2.5,6,53,4,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1225,9320,950.0,77.0,0.0,51,352,5,4,0.0,2.5,1,101,4,128.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1209,9900,1209.0,90.0,504.0,44,120,5,5,0.0,2.0,4,56,4,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1510,9680,1510.0,88.0,517.0,43,244,6,5,268.0,3.0,4,57,4,178.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1775,10600,533.0,69.22459016393442,480.0,46,172,5,6,0.0,2.0,5,54,3,136.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118,1152,14112,1152.0,69.22459016393442,484.0,46,227,7,5,86.0,2.0,4,54,4,180.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
119,1054,8800,936.0,80.0,480.0,47,120,7,6,156.0,2.0,5,53,0,137.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120,1728,13260,1728.0,98.0,0.0,9,0,6,5,144.0,4.0,1,101,0,84.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
121,1078,9717,1078.0,68.0,240.0,14,478,6,5,0.0,2.0,4,40,4,142.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2461,9724,1140.0,68.0,400.0,8,0,7,5,265.0,2.0,3,84,4,197.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
123,1556,17360,782.0,120.0,470.0,60,150,6,6,340.0,2.0,1,39,4,172.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
124,858,7207,858.0,50.0,0.0,2,117,7,5,0.0,2.0,2,101,4,116.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1306,5350,728.0,55.0,0.0,44,263,2,3,0.0,1.0,5,101,4,76.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1063,9920,1056.0,80.0,280.0,56,164,5,5,110.0,2.0,2,44,4,128.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1520,9600,1156.0,80.0,364.0,38,189,6,6,164.0,2.0,3,45,4,153.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
128,1268,7800,1268.0,78.0,244.0,56,98,6,5,200.0,1.0,3,44,4,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1128,11380,1080.0,75.0,315.0,2,238,8,6,216.0,2.0,1,56,4,178.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
130,2274,11600,1105.0,80.0,480.0,50,0,5,5,361.0,2.0,1,50,4,154.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,2207,19900,1947.0,69.22459016393442,576.0,21,301,5,7,287.0,3.0,7,60,4,180.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1888,16492,1517.0,137.0,578.0,8,0,6,6,0.0,2.5,6,56,4,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1604,8267,1604.0,70.0,576.0,52,42,5,5,0.0,2.0,3,48,4,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,1480,8197,1480.0,70.0,620.0,1,325,5,7,506.0,3.0,2,93,4,214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1143,8050,1143.0,69.22459016393442,308.0,51,0,5,5,150.0,2.0,5,49,4,136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1700,10552,1398.0,70.0,447.0,51,38,5,5,0.0,2.0,4,49,4,165.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1314,8400,1314.0,70.0,294.0,53,250,6,5,0.0,2.0,6,47,4,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1194,8760,1194.0,73.0,312.0,51,120,6,6,220.0,2.0,4,49,4,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1188,12160,1188.0,69.22459016393442,531.0,51,0,5,5,180.0,2.0,5,49,0,142.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,1264,9300,1268.0,73.0,461.0,50,143,5,5,324.0,2.0,4,50,4,167.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,1206,10725,1206.0,87.0,312.0,51,21,5,5,91.0,1.0,5,49,4,108.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,1580,10032,1244.0,80.0,440.0,51,188,5,6,432.0,2.5,6,46,4,159.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1337,8382,832.0,60.0,263.0,54,0,5,4,0.0,1.0,2,46,4,108.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
144,1064,10950,864.0,60.0,318.0,58,0,7,5,0.0,1.5,5,42,4,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,972,10895,972.0,119.0,305.0,55,205,6,5,0.0,1.0,6,45,4,122.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,988,13587,988.0,70.0,264.0,52,0,5,5,0.0,2.0,4,48,0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
147,1057,7922,1057.0,68.0,246.0,3,52,7,5,0.0,2.0,1,43,0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,985,7898,576.0,65.0,676.0,16,0,7,4,0.0,1.5,4,79,4,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,827,7200,0.0,60.0,392.0,3,0,7,5,0.0,1.0,4,57,4,107.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1086,10200,1086.0,85.0,490.0,7,0,7,5,104.0,2.0,5,79,4,144.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,936,5868,936.0,74.0,308.0,10,240,7,5,0.0,2.0,5,46,4,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,1458,17503,912.0,78.0,330.0,60,192,5,6,0.0,1.5,1,38,0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
153,1056,6979,1056.0,64.0,576.0,30,320,5,6,0.0,2.0,6,70,4,144.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154,1287,9830,1063.0,69.22459016393442,576.0,4,563,7,5,0.0,2.0,3,87,4,162.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2978,11275,710.0,96.0,564.0,3,240,7,7,300.0,2.5,6,51,4,242.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
156,1224,8064,816.0,60.0,280.0,6,414,8,6,0.0,2.0,5,40,4,132.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
157,1246,7500,1246.0,75.0,305.0,16,218,7,5,0.0,2.5,5,49,4,154.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,1385,8520,910.0,71.0,720.0,58,0,4,5,0.0,2.0,6,90,4,166.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
159,900,7200,900.0,60.0,576.0,10,254,7,5,0.0,1.5,5,95,4,134.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1116,10000,1116.0,87.0,440.0,48,385,6,6,261.0,1.5,2,52,4,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,1175,7635,1175.0,81.0,484.0,50,0,6,5,0.0,1.5,6,50,4,148.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,1839,7700,756.0,70.0,442.0,44,340,5,6,351.0,1.5,6,56,4,155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163,1844,4800,709.0,60.0,240.0,56,84,5,4,771.0,2.0,1,2,0,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
164,1140,8800,576.0,55.0,0.0,6,160,7,4,0.0,1.0,6,101,4,96.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
165,936,4485,936.0,56.0,0.0,60,186,7,5,0.0,2.0,5,101,4,109.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,1028,8960,1008.0,56.0,360.0,60,130,6,5,0.0,1.0,3,18,4,115.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,1347,5805,1347.0,69.0,551.0,53,0,7,5,0.0,2.5,6,47,4,143.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1605,5790,840.0,60.0,379.0,60,202,6,3,0.0,2.0,5,6,4,107.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
169,747,4608,747.0,47.0,220.0,60,0,6,4,0.0,1.0,6,35,4,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,804,7200,788.0,60.0,240.0,18,154,7,5,294.0,2.0,2,31,0,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,1316,5500,926.0,50.0,484.0,9,0,7,5,0.0,2.0,4,64,4,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
172,1251,6900,827.0,50.0,240.0,10,0,7,6,0.0,1.0,1,29,4,119.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,1633,11851,1027.0,69.0,240.0,1,226,7,5,0.0,1.0,6,38,4,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174,1245,8239,1008.0,69.22459016393442,315.0,48,334,6,5,0.0,1.0,3,52,4,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
175,832,9656,678.0,68.0,780.0,40,0,2,2,0.0,1.0,6,19,0,12.789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,720,8520,624.0,60.0,484.0,7,106,8,6,0.0,1.0,5,95,4,105.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,1566,9600,930.0,60.0,288.0,7,528,9,8,0.0,2.0,4,21,0,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,1652,10800,686.0,60.0,416.0,60,196,6,5,0.0,3.0,6,51,4,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
179,2268,9000,346.0,50.0,624.0,8,108,9,8,0.0,3.0,4,93,4,240.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
180,2256,9045,840.0,100.0,0.0,60,36,3,5,0.0,2.0,6,101,0,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181,1236,7407,912.0,90.0,923.0,14,316,7,6,0.0,2.0,4,47,4,149.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1363,7740,622.0,60.0,528.0,60,168,7,4,0.0,1.0,6,56,4,125.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183,2290,11340,777.0,60.0,560.0,60,114,6,4,0.0,2.0,4,61,4,122.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,1470,10560,738.0,60.0,624.0,16,0,7,6,0.0,1.5,6,60,4,140.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
185,1612,5830,988.0,53.0,363.0,13,0,6,5,0.0,1.5,3,40,4,128.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
186,2068,7793,1108.0,69.22459016393442,315.0,5,60,7,7,0.0,1.5,5,19,4,209.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
187,765,5000,765.0,50.0,200.0,60,176,7,4,0.0,2.0,4,17,4,87.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,1132,6000,608.0,50.0,240.0,60,128,7,6,0.0,2.0,4,30,0,134.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
189,1196,6000,572.0,50.0,576.0,60,0,6,6,0.0,2.0,3,63,4,128.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
190,1453,6360,835.0,53.0,240.0,60,183,6,5,300.0,1.5,3,33,4,132.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
191,1416,6000,780.0,50.0,312.0,60,269,7,6,0.0,1.5,3,38,4,139.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
192,1040,6240,528.0,52.0,624.0,30,338,7,5,0.0,1.0,5,69,4,123.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
