MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Garage Qual,Garage Cond,Paved Drive,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Sale Type,Sale Condition,SalePrice,House Age,Total Bathrooms,Total Porch SF,Log Gr Liv Area
80,RL,69.22459016393442,7750,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,TA,Unf,384.0,GasA,Ex,Y,SBrkr,1430,3,1,TA,Typ,1,TA,BuiltIn,2000.0,Fin,400.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,180000,10,2.5,180,7.265429723253953
60,RL,69.22459016393442,9505,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,884.0,GasA,Ex,Y,SBrkr,2035,3,1,Gd,Typ,1,Gd,BuiltIn,2001.0,Fin,434.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,222500,9,2.5,192,7.618251097876695
60,RL,108.0,14774,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1393.0,GasA,Ex,Y,SBrkr,2599,4,1,Gd,Typ,1,TA,BuiltIn,1999.0,Fin,779.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,333168,11,2.5,698,7.8628820346414905
60,RL,60.0,17433,Pave,no_access,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,114.0,Gd,TA,PConc,Ex,TA,No,TA,Unf,1629.0,GasA,Ex,Y,SBrkr,2475,4,1,Gd,Typ,1,TA,Attchd,1998.0,Fin,962.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,1,WD ,Normal,355000,12,2.5,451,7.813995675002791
20,RL,59.0,10593,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,338.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1720.0,GasA,Ex,Y,SBrkr,1720,3,1,Gd,Typ,1,TA,Attchd,1996.0,Fin,527.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,260400,14,3.0,450,7.450079569807499
60,RL,98.0,12256,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,362.0,Gd,TA,PConc,Ex,TA,Av,TA,Unf,1463.0,GasA,Ex,Y,SBrkr,2622,3,1,Gd,Typ,2,TA,Attchd,1994.0,RFn,712.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,325000,15,3.5,218,7.871692664323645
60,RL,92.0,11764,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,348.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1152.0,GasA,Ex,Y,SBrkr,2270,4,1,Gd,Typ,1,Gd,Attchd,1999.0,Fin,671.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,290000,3,2.5,189,7.727535110475448
60,RL,58.0,16770,Pave,no_access,IR2,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,30.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1195.0,GasA,Gd,Y,SBrkr,1839,4,1,TA,Typ,0,no_fireplace,Attchd,1998.0,Fin,486.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,221000,12,2.5,81,7.516977224604321
50,RL,56.0,14720,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,579.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,2033.0,GasA,Ex,Y,SBrkr,3238,4,1,Gd,Typ,1,Ex,Attchd,1996.0,Fin,666.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,410000,14,3.5,369,8.08271113423758
20,FV,92.0,9215,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1218.0,GasA,Ex,Y,SBrkr,1218,2,1,Gd,Typ,0,no_fireplace,Attchd,2009.0,RFn,676.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,New,Partial,204500,0,2.0,136,7.1049654482698426
60,FV,72.0,8640,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,TA,Unf,756.0,GasA,Ex,Y,SBrkr,1547,3,1,Gd,Typ,0,no_fireplace,Attchd,2009.0,Unf,614.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,Con,Normal,215200,1,2.5,214,7.344072850573066
20,FV,75.0,9000,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,1566.0,GasA,Ex,Y,SBrkr,1566,3,1,Gd,Typ,0,no_fireplace,Attchd,2008.0,RFn,750.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,262500,2,3.0,312,7.356279876550748
60,FV,100.0,12552,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,991.0,GasA,Ex,Y,SBrkr,1947,3,1,Gd,Typ,1,Gd,Attchd,2004.0,RFn,678.0,TA,TA,Y,0,no_pool,GdWo,no_misc,0,5,WD ,Normal,254900,5,2.5,136,7.5740450053721995
20,FV,84.0,10440,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,TA,Unf,1468.0,GasA,Ex,Y,SBrkr,1468,2,1,Gd,Typ,1,Gd,Attchd,2005.0,Fin,528.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,271500,5,3.0,318,7.291656209174461
60,RL,76.0,10142,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,956.0,GasA,Ex,Y,SBrkr,2084,4,1,Gd,Typ,0,no_fireplace,BuiltIn,2004.0,RFn,618.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,1,WD ,Normal,233000,6,3.5,45,7.642044402873258
60,RL,70.0,11920,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,122.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,831.0,GasA,Ex,Y,SBrkr,1659,3,1,Gd,Typ,0,no_fireplace,Attchd,2004.0,RFn,484.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,181000,6,2.5,212,7.413970290190444
60,RL,69.22459016393442,8880,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,948.0,GasA,Ex,Y,SBrkr,2110,3,1,Gd,Typ,2,Fa,Attchd,1994.0,RFn,463.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,205000,8,3.5,130,7.6544432264701125
120,RL,50.0,8012,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,TA,BLQ,923.0,GasA,TA,Y,SBrkr,923,2,1,TA,Typ,1,TA,Attchd,1980.0,RFn,264.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,143000,30,2.0,80,6.827629234502852
60,RL,70.0,11218,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1055.0,GasA,Ex,Y,SBrkr,1845,3,1,Gd,Typ,1,TA,Attchd,1992.0,RFn,462.0,TA,TA,Y,0,no_pool,GdPrv,Shed,400,5,WD ,Normal,189000,18,2.5,739,7.520234556474628
120,RL,55.0,7892,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,TA,Unf,918.0,GasA,TA,Y,SBrkr,918,2,1,TA,Typ,1,TA,Attchd,1979.0,Unf,264.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,99500,31,2.0,28,6.822197390620491
120,RL,50.0,7175,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,No,TA,LwQ,744.0,GasA,TA,Y,SBrkr,752,2,1,TA,Typ,0,no_fireplace,Attchd,1984.0,Unf,264.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,2,WD ,Normal,125000,26,2.0,443,6.62273632394984
60,RL,69.22459016393442,9453,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,RRNe,Norm,1Fam,2Story,7,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,996.0,GasA,Ex,Y,SBrkr,1744,3,1,Gd,Typ,0,no_fireplace,Attchd,1993.0,RFn,457.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,2,WD ,Normal,194500,7,2.5,678,7.463936604468925
20,RL,81.0,9672,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,TA,Unf,1040.0,GasA,TA,Y,SBrkr,1097,3,1,TA,Typ,0,no_fireplace,Attchd,1986.0,Unf,480.0,TA,TA,Y,0,no_pool,GdPrv,no_misc,0,5,WD ,Normal,152000,25,2.0,0,7.00033446027523
60,RL,70.0,8400,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,TA,Unf,650.0,GasA,TA,Y,SBrkr,1564,3,1,TA,Typ,1,TA,Attchd,1980.0,Unf,476.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,4,WD ,Normal,171000,29,2.5,254,7.355001921105257
30,RH,70.0,9800,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,BrkTil,TA,TA,No,TA,Unf,816.0,GasA,TA,N,FuseA,1012,2,1,TA,Typ,0,no_fireplace,Detchd,1920.0,Unf,429.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,67500,60,1.0,201,6.919683849847411
90,RM,68.0,8930,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,Slab,no_basement,no_basement,no_basement,no_basement,no_basement,0.0,GasA,TA,Y,SBrkr,1902,4,2,TA,Typ,0,no_fireplace,Attchd,1978.0,Unf,539.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,112000,32,2.0,0,7.550661243105336
85,RL,88.0,11782,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,TA,Unf,1109.0,GasA,TA,Y,SBrkr,1155,3,1,Gd,Min2,0,no_fireplace,Detchd,1987.0,Unf,576.0,TA,TA,Y,0,no_pool,MnPrv,Shed,400,6,WD ,Normal,148000,15,2.0,192,7.051855622955894
20,RL,65.0,8450,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,TA,BLQ,894.0,GasA,Ex,Y,SBrkr,894,3,1,TA,Typ,1,Gd,Detchd,1973.0,Unf,336.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,4,WD ,Normal,138500,1,2.0,560,6.795705775173514
20,RL,69.22459016393442,9819,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,TA,Unf,882.0,GasA,TA,Y,SBrkr,900,3,1,TA,Typ,0,no_fireplace,Detchd,1970.0,Unf,280.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,2,WD ,Normal,122000,43,1.0,0,6.802394763324311
20,RL,75.0,7500,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,TA,Unf,1040.0,GasA,Fa,Y,SBrkr,1040,3,1,TA,Typ,0,no_fireplace,Attchd,1963.0,Fin,308.0,TA,TA,Y,0,no_pool,MnPrv,no_misc,0,6,WD ,Normal,133000,47,2.5,220,6.946975992135418
20,RL,69.22459016393442,6897,Pave,no_access,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,TA,Unf,1040.0,GasA,Ex,Y,SBrkr,1040,3,1,TA,Typ,0,no_fireplace,Detchd,1962.0,Unf,260.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,127000,0,2.5,104,6.946975992135418
20,RL,39.0,15410,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,6,6,Hip,CompShg,Plywood,Plywood,BrkCmn,250.0,TA,Gd,CBlock,TA,TA,Gd,TA,GLQ,1208.0,GasA,Ex,Y,SBrkr,1494,3,1,TA,Typ,2,Fa,Attchd,1974.0,Fin,461.0,TA,TA,Y,0,no_pool,GdPrv,no_misc,0,4,WD ,Abnorml,169000,8,3.0,482,7.309212365692763
60,RL,107.0,10186,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,750.0,GasA,Ex,Y,SBrkr,1923,3,1,Gd,Typ,1,TA,Attchd,1992.0,RFn,564.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,190000,18,3.5,279,7.56164174558878
60,RL,85.0,13143,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,HdBoard,ImStucc,BrkFace,504.0,Gd,TA,PConc,Gd,TA,No,TA,GLQ,1231.0,GasA,Ex,Y,SBrkr,2349,4,1,Gd,Typ,1,TA,Attchd,1993.0,RFn,762.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,362500,17,3.5,162,7.761744984658913
60,RL,88.0,11134,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1390.0,GasA,Ex,Y,SBrkr,2225,4,1,Gd,Typ,1,TA,Attchd,1992.0,RFn,713.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,285000,17,3.5,228,7.707512194600341
120,FV,25.0,4835,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Ex,TA,Av,TA,Unf,1488.0,GasA,Ex,Y,SBrkr,1488,2,1,Gd,Typ,1,Gd,Attchd,2004.0,Fin,506.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,260000,5,3.0,218,7.305188215393037
160,FV,39.0,3515,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,840.0,GasA,Ex,Y,SBrkr,1680,2,1,Gd,Typ,0,no_fireplace,Attchd,2004.0,RFn,588.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,1,WD ,Normal,190000,6,2.5,111,7.426549072397305
160,FV,30.0,3215,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,TA,Unf,600.0,GasA,Ex,Y,SBrkr,1200,2,1,Gd,Typ,0,no_fireplace,Detchd,2004.0,RFn,480.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,Con,Normal,155000,6,2.5,172,7.090076835776092
160,FV,30.0,3182,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,600.0,GasA,Ex,Y,SBrkr,1200,2,1,Gd,Typ,0,no_fireplace,Detchd,2004.0,RFn,480.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,151000,5,2.5,172,7.090076835776092
160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,ALQ,600.0,GasA,Ex,Y,SBrkr,1200,2,1,Gd,Typ,0,no_fireplace,Detchd,2004.0,RFn,480.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,2,WD ,Normal,149500,5,3.5,172,7.090076835776092
160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,600.0,GasA,Ex,Y,SBrkr,1236,2,1,Gd,Typ,0,no_fireplace,Detchd,2005.0,RFn,480.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,152000,5,3.5,166,7.119635638017636
20,FV,69.22459016393442,4403,Pave,no_access,IR2,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,MetalSd,MetalSd,Stone,432.0,Ex,TA,PConc,Ex,TA,Av,TA,Unf,1470.0,GasA,Ex,Y,SBrkr,1478,2,1,Gd,Typ,1,Gd,Attchd,2009.0,Fin,484.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,New,Partial,222000,1,3.5,144,7.298445101508147
160,FV,69.22459016393442,2117,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,216.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,756.0,GasA,Ex,Y,SBrkr,1573,3,1,Gd,Typ,0,no_fireplace,Detchd,2000.0,Unf,440.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,177500,10,2.5,32,7.360739903058278
160,FV,69.22459016393442,2980,Pave,no_access,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,1159.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,756.0,GasA,Ex,Y,SBrkr,1512,2,1,Gd,Typ,0,no_fireplace,Detchd,2000.0,Unf,440.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,177000,10,3.5,32,7.321188556739478
160,FV,24.0,2572,Pave,no_access,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,Hip,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,696.0,GasA,Ex,Y,SBrkr,1416,3,1,Gd,Typ,0,no_fireplace,Detchd,1999.0,Unf,484.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,155000,11,3.5,44,7.255591274253665
160,FV,69.22459016393442,2403,Pave,no_access,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,530.0,GasA,Ex,Y,SBrkr,1080,2,1,Gd,Typ,0,no_fireplace,Attchd,2003.0,RFn,496.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,147110,7,2.5,50,6.984716320118266
20,FV,57.0,12853,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Ex,Po,No,Po,Unf,1642.0,GasA,Ex,Y,SBrkr,1418,1,1,Gd,Typ,1,Gd,Attchd,2010.0,RFn,852.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,New,Partial,267916,0,2.5,576,7.257002707092073
60,FV,68.0,7379,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,975.0,GasA,Ex,Y,SBrkr,1848,3,1,Gd,Typ,1,TA,Attchd,2000.0,RFn,592.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,254000,10,3.5,464,7.521859252201629
120,RL,30.0,4420,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,TA,Unf,728.0,GasA,TA,Y,SBrkr,788,1,1,Gd,Typ,1,TA,Detchd,1980.0,Fin,484.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,6,WD ,Normal,155000,30,2.0,175,6.669498089857879
120,RL,40.0,3880,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,Twnhs,1Story,8,6,Gable,CompShg,Wd Sdng,Plywood,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,TA,Unf,1226.0,GasA,TA,Y,SBrkr,1226,1,1,Gd,Typ,1,TA,Attchd,1978.0,Fin,484.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,1,WD ,Normal,206000,32,2.0,301,7.111512116496157
60,RL,69.22459016393442,13517,Pave,no_access,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,2Story,6,8,Gable,CompShg,HdBoard,Plywood,BrkFace,289.0,Gd,TA,CBlock,TA,TA,No,TA,Unf,725.0,GasA,Ex,Y,SBrkr,1479,3,1,Gd,Typ,0,no_fireplace,Attchd,1976.0,RFn,475.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,130500,5,2.5,44,7.2991214627108
20,FV,80.0,8000,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,TA,Unf,1492.0,GasA,Ex,Y,SBrkr,1492,3,1,Gd,Typ,1,Gd,Attchd,2002.0,RFn,596.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,4,WD ,Normal,230000,8,3.0,414,7.307872780763706
20,RL,69.22459016393442,10456,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,Hip,CompShg,HdBoard,HdBoard,BrkFace,120.0,TA,TA,CBlock,TA,TA,No,TA,Unf,1829.0,GasA,Gd,Y,SBrkr,1829,4,1,TA,Typ,0,no_fireplace,Attchd,1967.0,RFn,535.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,5,WD ,Normal,218500,43,3.0,76,7.511524648390866
60,RL,80.0,10791,Pave,no_access,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,TA,Unf,1280.0,GasA,Ex,Y,SBrkr,2495,4,1,Gd,Typ,1,TA,Attchd,1993.0,Unf,660.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,3,WD ,Normal,243500,17,3.5,256,7.822044008185619
20,RL,69.22459016393442,10603,Pave,no_access,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,Plywood,Plywood,BrkFace,28.0,TA,TA,PConc,TA,TA,Mn,TA,Unf,1610.0,GasA,Gd,Y,SBrkr,1610,3,1,Gd,Typ,2,TA,Attchd,1977.0,RFn,480.0,TA,TA,Y,0,no_pool,no_fence,no_misc,0,2,WD ,Normal,205000,9,3.0,236,7.383989457978509
